,DataName,StaticPartner,Material,NominalLoad,H.pressure,MaxLinSpeed,CycleID,SequenceID,SequenceName,Omit,Loaded,CoF.mean,CoF.SMA.mean,CoF.sd,CoF.SMA.sd,NominalLoad.label,MaxLinSpeed.label,H.pressure.label
12790,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,2,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.411838901,2.522968772,0.364950037,0.110847948,50 mN,10 mm/s,3.12 KPa
12791,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,3,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.568976579,2.534857889,0.186291952,0.095997302,50 mN,10 mm/s,3.12 KPa
12792,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,4,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.641029882,2.614736428,0.184756484,0.071015206,50 mN,10 mm/s,3.12 KPa
12793,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,5,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.674699523,2.660812832,0.19820785,0.052808324,50 mN,10 mm/s,3.12 KPa
12794,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,6,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.714025848,2.709499068,0.199479101,0.055496215,50 mN,10 mm/s,3.12 KPa
12795,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,7,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.74490204,2.732685699,0.200603224,0.058795617,50 mN,10 mm/s,3.12 KPa
12796,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,8,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.769286353,2.761871213,0.210307684,0.051053905,50 mN,10 mm/s,3.12 KPa
12797,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,9,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.791827677,2.784003292,0.214627579,0.049380428,50 mN,10 mm/s,3.12 KPa
12798,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,10,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.805208722,2.798948847,0.208193242,0.043687997,50 mN,10 mm/s,3.12 KPa
12799,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,11,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.810109399,2.807696132,0.208278825,0.038786726,50 mN,10 mm/s,3.12 KPa
12800,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,12,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.798705885,2.799542177,0.191515067,0.031019405,50 mN,10 mm/s,3.12 KPa
12801,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,13,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.78341284,2.779393945,0.188225444,0.02142075,50 mN,10 mm/s,3.12 KPa
12802,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,14,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.801066991,2.805395012,0.168644364,0.025595698,50 mN,10 mm/s,3.12 KPa
12803,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,15,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.80658245,2.802991003,0.193815486,0.03092628,50 mN,10 mm/s,3.12 KPa
12804,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,16,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.8128102,2.805410852,0.194014052,0.028346783,50 mN,10 mm/s,3.12 KPa
12805,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,17,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.822511429,2.818518217,0.199050528,0.033222287,50 mN,10 mm/s,3.12 KPa
12806,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,18,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.825495556,2.833011879,0.198770591,0.03939861,50 mN,10 mm/s,3.12 KPa
12807,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,19,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.83224752,2.837221746,0.18187899,0.037474948,50 mN,10 mm/s,3.12 KPa
12808,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,20,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.847363459,2.836842116,0.202098798,0.03523519,50 mN,10 mm/s,3.12 KPa
12809,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,21,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.832828734,2.836143535,0.202657502,0.027101852,50 mN,10 mm/s,3.12 KPa
12810,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,22,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.81134947,2.815637525,0.215783689,0.035240435,50 mN,10 mm/s,3.12 KPa
12811,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,23,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.820227619,2.827508764,0.216979575,0.046088421,50 mN,10 mm/s,3.12 KPa
12812,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,24,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.780415279,2.773865228,0.219257554,0.029713566,50 mN,10 mm/s,3.12 KPa
12813,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,25,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.801724872,2.801345868,0.210628089,0.036385331,50 mN,10 mm/s,3.12 KPa
12814,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,26,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.809540083,2.813977953,0.213696477,0.043305537,50 mN,10 mm/s,3.12 KPa
12815,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,27,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.820305896,2.822105327,0.235927522,0.051417032,50 mN,10 mm/s,3.12 KPa
12816,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,28,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.840889968,2.834985671,0.239029078,0.05600203,50 mN,10 mm/s,3.12 KPa
12817,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,29,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.849866779,2.843791924,0.222208069,0.045025197,50 mN,10 mm/s,3.12 KPa
12818,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,30,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.702204625,2.774296772,0.228211482,0.08838128,50 mN,10 mm/s,3.12 KPa
12819,Nanotribometer DragonSkin10,P,DragonSkin10,50,3.12,10,31,5,"Seq.ID: 05
50mN
3.12KPa",N,N,2.791857659,2.730446742,0.238948162,0.096544997,50 mN,10 mm/s,3.12 KPa
12820,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,1,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.240528366,2.622503792,0.752063112,0.016378721,60 mN,10 mm/s,3.75 KPa
12821,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,2,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.467392738,2.458057425,0.192449729,0.056689669,60 mN,10 mm/s,3.75 KPa
12822,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,3,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.554619393,2.544408089,0.193232096,0.034463405,60 mN,10 mm/s,3.75 KPa
12823,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,4,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.618010168,2.611314839,0.208892955,0.035802593,60 mN,10 mm/s,3.75 KPa
12824,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,5,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.645170749,2.640901387,0.196915244,0.039050374,60 mN,10 mm/s,3.75 KPa
12825,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,6,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.658113619,2.653923495,0.192327231,0.033265297,60 mN,10 mm/s,3.75 KPa
12826,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,7,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.677034227,2.675626086,0.213092158,0.044834338,60 mN,10 mm/s,3.75 KPa
12827,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,8,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.689127345,2.695236731,0.200877144,0.053328661,60 mN,10 mm/s,3.75 KPa
12828,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,9,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.693488658,2.685324031,0.201162898,0.043575035,60 mN,10 mm/s,3.75 KPa
12829,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,10,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.706437001,2.702186549,0.197029379,0.03904549,60 mN,10 mm/s,3.75 KPa
12830,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,11,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.699137637,2.700843433,0.202237724,0.04113001,60 mN,10 mm/s,3.75 KPa
12831,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,12,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.695915931,2.693764364,0.20285013,0.038356273,60 mN,10 mm/s,3.75 KPa
12832,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,13,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.708599608,2.707663454,0.198284467,0.052242836,60 mN,10 mm/s,3.75 KPa
12833,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,14,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.719710789,2.724528791,0.198329777,0.060312413,60 mN,10 mm/s,3.75 KPa
12834,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,15,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.71881338,2.715857091,0.196148838,0.051643425,60 mN,10 mm/s,3.75 KPa
12835,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,16,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.652779613,2.64900143,0.200241043,0.022519583,60 mN,10 mm/s,3.75 KPa
12836,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,17,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.742096346,2.738461205,0.189756503,0.04937435,60 mN,10 mm/s,3.75 KPa
12837,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,18,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.751210612,2.754319593,0.196176039,0.05475778,60 mN,10 mm/s,3.75 KPa
12838,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,19,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.732976868,2.735828533,0.186687266,0.066443388,60 mN,10 mm/s,3.75 KPa
12839,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,20,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.753953263,2.760824684,0.21037945,0.080494149,60 mN,10 mm/s,3.75 KPa
12840,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,21,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.750956501,2.745717987,0.21816401,0.069257091,60 mN,10 mm/s,3.75 KPa
12841,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,22,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.768931477,2.76498938,0.216795208,0.069577042,60 mN,10 mm/s,3.75 KPa
12842,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,23,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.759670938,2.758444133,0.21322865,0.060232988,60 mN,10 mm/s,3.75 KPa
12843,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,24,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.761956486,2.761749442,0.224870584,0.055785287,60 mN,10 mm/s,3.75 KPa
12844,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,25,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.755649218,2.765795653,0.244373947,0.0673867,60 mN,10 mm/s,3.75 KPa
12845,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,26,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.749870789,2.756120563,0.248824836,0.075749381,60 mN,10 mm/s,3.75 KPa
12846,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,27,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.749696243,2.752916979,0.252006559,0.083868163,60 mN,10 mm/s,3.75 KPa
12847,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,28,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.742716751,2.734757561,0.242789219,0.071077748,60 mN,10 mm/s,3.75 KPa
12848,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,29,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.758713536,2.756553041,0.241355404,0.06729325,60 mN,10 mm/s,3.75 KPa
12849,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,30,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.645993558,2.65995103,0.303681721,0.043348133,60 mN,10 mm/s,3.75 KPa
12850,Nanotribometer DragonSkin10,P,DragonSkin10,60,3.75,10,31,6,"Seq.ID: 06
60mN
3.75KPa",N,N,2.742297936,2.723796236,0.226851949,0.06242235,60 mN,10 mm/s,3.75 KPa
12851,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,1,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.159390069,2.478085521,0.586110343,0.063502708,70 mN,10 mm/s,4.38 KPa
12852,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,2,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.46124125,2.42363455,0.190372209,0.076154692,70 mN,10 mm/s,4.38 KPa
12853,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,3,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.546802085,2.535057992,0.20333576,0.070009454,70 mN,10 mm/s,4.38 KPa
12854,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,4,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.598749353,2.588438182,0.209570832,0.074971489,70 mN,10 mm/s,4.38 KPa
12855,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,5,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.625664918,2.62220488,0.221818758,0.078514884,70 mN,10 mm/s,4.38 KPa
12856,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,6,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.667331696,2.661596398,0.223913744,0.09292471,70 mN,10 mm/s,4.38 KPa
12857,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,7,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.673109662,2.67540778,0.233611119,0.098257784,70 mN,10 mm/s,4.38 KPa
12858,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,8,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.658036588,2.660778158,0.229871389,0.090193154,70 mN,10 mm/s,4.38 KPa
12859,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,9,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.669362573,2.668988353,0.229507618,0.096983651,70 mN,10 mm/s,4.38 KPa
12860,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,10,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.671786633,2.671342079,0.223824296,0.096226411,70 mN,10 mm/s,4.38 KPa
12861,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,11,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.659422888,2.656924011,0.214450336,0.082065388,70 mN,10 mm/s,4.38 KPa
12862,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,12,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.668981421,2.667386,0.22342484,0.083784455,70 mN,10 mm/s,4.38 KPa
12863,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,13,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.707169106,2.699864133,0.221740503,0.0977207,70 mN,10 mm/s,4.38 KPa
12864,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,14,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.697855052,2.701190109,0.222899956,0.096356851,70 mN,10 mm/s,4.38 KPa
12865,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,15,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.712068072,2.701575001,0.220343267,0.091798915,70 mN,10 mm/s,4.38 KPa
12866,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,16,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.708131578,2.706781605,0.209541834,0.080655264,70 mN,10 mm/s,4.38 KPa
12867,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,17,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.711214729,2.707576783,0.202523555,0.078707132,70 mN,10 mm/s,4.38 KPa
12868,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,18,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.707759668,2.708250172,0.203955611,0.07291626,70 mN,10 mm/s,4.38 KPa
12869,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,19,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.733712893,2.734914219,0.219133684,0.089193747,70 mN,10 mm/s,4.38 KPa
12870,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,20,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.734903258,2.734326351,0.21283419,0.087506348,70 mN,10 mm/s,4.38 KPa
12871,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,21,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.721583701,2.721917668,0.200685172,0.081094687,70 mN,10 mm/s,4.38 KPa
12872,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,22,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.715721347,2.71866918,0.211364772,0.077983806,70 mN,10 mm/s,4.38 KPa
12873,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,23,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.734908894,2.73174757,0.209875655,0.085200687,70 mN,10 mm/s,4.38 KPa
12874,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,24,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.729608073,2.727576528,0.207686231,0.076896685,70 mN,10 mm/s,4.38 KPa
12875,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,25,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.708866346,2.70923416,0.200873239,0.070677124,70 mN,10 mm/s,4.38 KPa
12876,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,26,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.70858125,2.707123683,0.212336706,0.067101012,70 mN,10 mm/s,4.38 KPa
12877,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,27,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.710029737,2.710899287,0.201589728,0.068022632,70 mN,10 mm/s,4.38 KPa
12878,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,28,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.717606014,2.710070521,0.199020593,0.061148127,70 mN,10 mm/s,4.38 KPa
12879,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,29,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.73530187,2.739693679,0.20763882,0.073485673,70 mN,10 mm/s,4.38 KPa
12880,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,30,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.735729992,2.731189802,0.203909867,0.072152517,70 mN,10 mm/s,4.38 KPa
12881,Nanotribometer DragonSkin10,P,DragonSkin10,70,4.38,10,31,7,"Seq.ID: 07
70mN
4.38KPa",N,N,2.77597879,2.76635897,0.216723079,0.07602233,70 mN,10 mm/s,4.38 KPa
12882,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,2,8,"Seq.ID: 08
80mN
5KPa",N,N,2.158233716,2.496567627,0.584668869,0.076657396,80 mN,10 mm/s,5 KPa
12883,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,3,8,"Seq.ID: 08
80mN
5KPa",N,N,2.424205343,2.399448438,0.168766099,0.069154528,80 mN,10 mm/s,5 KPa
12884,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,4,8,"Seq.ID: 08
80mN
5KPa",N,N,2.537199194,2.521523981,0.190785862,0.092549727,80 mN,10 mm/s,5 KPa
12885,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,5,8,"Seq.ID: 08
80mN
5KPa",N,N,2.566101455,2.561528,0.203271022,0.0951602,80 mN,10 mm/s,5 KPa
12886,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,6,8,"Seq.ID: 08
80mN
5KPa",N,N,2.603990592,2.59904627,0.212216381,0.10157339,80 mN,10 mm/s,5 KPa
12887,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,7,8,"Seq.ID: 08
80mN
5KPa",N,N,2.608466703,2.609389904,0.217363978,0.100152534,80 mN,10 mm/s,5 KPa
12888,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,8,8,"Seq.ID: 08
80mN
5KPa",N,N,2.627933253,2.618118424,0.199551186,0.092709369,80 mN,10 mm/s,5 KPa
12889,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,9,8,"Seq.ID: 08
80mN
5KPa",N,N,2.627953864,2.630661527,0.203717055,0.088371082,80 mN,10 mm/s,5 KPa
12890,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,10,8,"Seq.ID: 08
80mN
5KPa",N,N,2.626996344,2.624297685,0.19366845,0.085786319,80 mN,10 mm/s,5 KPa
12891,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,11,8,"Seq.ID: 08
80mN
5KPa",N,N,2.64719676,2.648425571,0.212538585,0.096494987,80 mN,10 mm/s,5 KPa
12892,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,12,8,"Seq.ID: 08
80mN
5KPa",N,N,2.650038218,2.649769917,0.208564939,0.097380302,80 mN,10 mm/s,5 KPa
12893,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,13,8,"Seq.ID: 08
80mN
5KPa",N,N,2.63636338,2.636711135,0.200954856,0.08850751,80 mN,10 mm/s,5 KPa
12894,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,14,8,"Seq.ID: 08
80mN
5KPa",N,N,2.65252551,2.649869708,0.208704013,0.095833429,80 mN,10 mm/s,5 KPa
12895,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,15,8,"Seq.ID: 08
80mN
5KPa",N,N,2.657589637,2.655259893,0.202330793,0.094600945,80 mN,10 mm/s,5 KPa
12896,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,16,8,"Seq.ID: 08
80mN
5KPa",N,N,2.657920844,2.659793255,0.210496295,0.095215435,80 mN,10 mm/s,5 KPa
12897,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,17,8,"Seq.ID: 08
80mN
5KPa",N,N,2.656243261,2.654639353,0.202120605,0.092465764,80 mN,10 mm/s,5 KPa
12898,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,18,8,"Seq.ID: 08
80mN
5KPa",N,N,2.658294514,2.657442411,0.210605128,0.09338875,80 mN,10 mm/s,5 KPa
12899,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,19,8,"Seq.ID: 08
80mN
5KPa",N,N,2.649924114,2.655423499,0.214094975,0.097417688,80 mN,10 mm/s,5 KPa
12900,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,20,8,"Seq.ID: 08
80mN
5KPa",N,N,2.662867699,2.659180049,0.206594768,0.098913032,80 mN,10 mm/s,5 KPa
12901,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,21,8,"Seq.ID: 08
80mN
5KPa",N,N,2.673815592,2.671026198,0.204903325,0.099456262,80 mN,10 mm/s,5 KPa
12902,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,22,8,"Seq.ID: 08
80mN
5KPa",N,N,2.67573524,2.674769805,0.200947411,0.095383226,80 mN,10 mm/s,5 KPa
12903,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,23,8,"Seq.ID: 08
80mN
5KPa",N,N,2.66221611,2.666768917,0.207621728,0.091690193,80 mN,10 mm/s,5 KPa
12904,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,24,8,"Seq.ID: 08
80mN
5KPa",N,N,2.666818389,2.663563277,0.1948682,0.094274027,80 mN,10 mm/s,5 KPa
12905,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,25,8,"Seq.ID: 08
80mN
5KPa",N,N,2.662490609,2.661481568,0.192915226,0.087284644,80 mN,10 mm/s,5 KPa
12906,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,26,8,"Seq.ID: 08
80mN
5KPa",N,N,2.682741715,2.680106823,0.194359427,0.094573382,80 mN,10 mm/s,5 KPa
12907,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,27,8,"Seq.ID: 08
80mN
5KPa",N,N,2.69505783,2.691060153,0.194729215,0.094538004,80 mN,10 mm/s,5 KPa
12908,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,28,8,"Seq.ID: 08
80mN
5KPa",N,N,2.683540411,2.691969406,0.213933955,0.098459614,80 mN,10 mm/s,5 KPa
12909,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,29,8,"Seq.ID: 08
80mN
5KPa",N,N,2.659878085,2.663094476,0.194180483,0.094375402,80 mN,10 mm/s,5 KPa
12910,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,30,8,"Seq.ID: 08
80mN
5KPa",N,N,2.668547883,2.665307086,0.190109596,0.093184006,80 mN,10 mm/s,5 KPa
12911,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,31,8,"Seq.ID: 08
80mN
5KPa",N,N,2.682690122,2.676770812,0.184478681,0.092184549,80 mN,10 mm/s,5 KPa
12912,Nanotribometer DragonSkin10,P,DragonSkin10,80,5,10,32,8,"Seq.ID: 08
80mN
5KPa",N,N,2.75103284,2.702823037,0.182818163,0.102257892,80 mN,10 mm/s,5 KPa
12913,Nanotribometer DragonSkin10,P,DragonSkin10,90,5.62,10,1,9,"Seq.ID: 09
90mN
5.62KPa",N,N,2.068937971,2.474581408,0.545408073,0.099074447,90 mN,10 mm/s,5.62 KPa
12914,Nanotribometer DragonSkin10,P,DragonSkin10,90,5.62,10,2,9,"Seq.ID: 09
90mN
5.62KPa",N,N,2.426530614,2.39180281,0.154994348,0.098906197,90 mN,10 mm/s,5.62 KPa
12915,Nanotribometer DragonSkin10,P,DragonSkin10,90,5.62,10,3,9,"Seq.ID: 09
90mN
5.62KPa",N,N,2.517605383,2.501274973,0.162468479,0.092169509,90 mN,10 mm/s,5.62 KPa
12916,Nanotribometer DragonSkin10,P,DragonSkin10,90,5.62,10,4,9,"Seq.ID: 09
90mN
5.62KPa",N,N,2.556352777,2.547373503,0.165616223,0.087370851,90 mN,10 mm/s,5.62 KPa
